match_id,round,date,avg_minutes_game,avg_seconds_point,avg_minutes_set,tournament,year,match_minutes
m_2018_W_99,3rd Round,2018-06-07,3.64,38.2,30.3,Wimbledon,2018,91.0
m_2018_W_100,3rd Round,2018-06-07,3.43,38.4,32.0,Wimbledon,2018,96.0
m_2018_W_101,3rd Round,2018-06-07,3.24,32.4,31.3,Wimbledon,2018,94.0
m_2018_W_102,3rd Round,2018-06-07,3.78,36.5,40.3,Wimbledon,2018,121.0
m_2018_W_103,3rd Round,2018-07-07,4.65,45.7,48.0,Wimbledon,2018,144.0
m_2018_W_104,3rd Round,2018-07-07,4.28,37.7,42.8,Wimbledon,2018,171.0
m_2018_W_105,3rd Round,2018-07-07,3.62,35.8,38.0,Wimbledon,2018,152.0
m_2018_W_106,3rd Round,2018-07-07,4.88,47.8,40.7,Wimbledon,2018,122.0
m_2018_W_107,3rd Round,2018-07-07,4.58,39.8,43.5,Wimbledon,2018,174.0
m_2018_W_108,3rd Round,2018-07-07,4.08,42.3,40.0,Wimbledon,2018,200.0
m_2018_W_109,3rd Round,2018-07-07,3.77,35.6,35.4,Wimbledon,2018,177.0
m_2018_W_110,3rd Round,2018-07-07,4.7,43.7,43.5,Wimbledon,2018,174.0
m_2018_W_111,3rd Round,2018-07-07,3.34,34.9,32.3,Wimbledon,2018,97.0
m_2018_W_112,4th Round,2018-09-07,3.75,35.8,35.0,Wimbledon,2018,105.0
m_2018_W_113,4th Round,2018-09-07,3.87,39.2,37.8,Wimbledon,2018,151.0
m_2018_W_114,4th Round,2018-09-07,5.07,44.7,52.0,Wimbledon,2018,208.0
m_2018_W_115,4th Round,2018-09-07,3.71,36.2,42.0,Wimbledon,2018,126.0
m_2018_W_116,4th Round,2018-09-07,4.35,38.8,52.3,Wimbledon,2018,209.0
m_2018_W_117,4th Round,2018-09-07,4.04,43.2,37.7,Wimbledon,2018,113.0
m_2018_W_118,4th Round,2018-09-07,4.08,42.7,35.3,Wimbledon,2018,106.0
m_2018_W_119,4th Round,2018-10-07,5.5,42.8,66.0,Wimbledon,2018,264.0
m_2018_W_120,Quarterfinals,2018-11-07,4.56,44.7,38.8,Wimbledon,2018,155.0
m_2018_W_121,Quarterfinals,2018-11-07,3.85,39.6,50.8,Wimbledon,2018,254.0
m_2018_W_122,Quarterfinals,2018-11-07,5.33,50.7,57.6,Wimbledon,2018,288.0
m_2018_W_123,Quarterfinals,2018-11-07,3.77,38.4,40.5,Wimbledon,2018,162.0
m_2018_W_124,Semifinals,2018-07-13,4.13,41.8,79.2,Wimbledon,2018,396.0
m_2018_W_125,Semifinals,2018-07-14,5.43,49.0,63.0,Wimbledon,2018,315.0
m_2018_W_126,The Final,2018-07-15,4.96,47.9,46.3,Wimbledon,2018,139.0
m_2017_W_0,1st Round,2017-03-07,3.75,33.5,40.0,Wimbledon,2017,120.0
m_2017_W_1,1st Round,2017-03-07,3.05,31.9,29.0,Wimbledon,2017,58.0
m_2017_W_2,1st Round,2017-03-07,4.33,38.5,46.5,Wimbledon,2017,186.0
m_2017_W_3,1st Round,2017-03-07,3.63,36.6,36.3,Wimbledon,2017,145.0
m_2017_W_4,1st Round,2017-03-07,2.93,30.9,30.0,Wimbledon,2017,120.0
m_2017_W_5,1st Round,2017-03-07,4.72,40.5,45.7,Wimbledon,2017,137.0
m_2017_W_6,1st Round,2017-03-07,3.51,39.7,30.8,Wimbledon,2017,123.0
m_2017_W_7,1st Round,2017-03-07,3.37,30.2,34.5,Wimbledon,2017,138.0
m_2017_W_8,1st Round,2017-03-07,3.5,34.2,30.8,Wimbledon,2017,154.0
m_2017_W_9,1st Round,2017-03-07,3.28,32.2,27.3,Wimbledon,2017,82.0
m_2017_W_10,1st Round,2017-03-07,4.12,36.6,34.3,Wimbledon,2017,103.0
m_2017_W_11,1st Round,2017-03-07,3.23,34.6,23.7,Wimbledon,2017,71.0
m_2017_W_12,1st Round,2017-03-07,4.27,39.3,43.8,Wimbledon,2017,175.0
m_2017_W_13,1st Round,2017-03-07,3.47,37.4,44.0,Wimbledon,2017,132.0
m_2017_W_14,1st Round,2017-03-07,4.04,37.3,32.3,Wimbledon,2017,97.0
m_2017_W_15,1st Round,2017-03-07,4.16,38.1,45.8,Wimbledon,2017,183.0
m_2017_W_16,1st Round,2017-03-07,3.81,33.4,34.3,Wimbledon,2017,137.0
m_2017_W_17,1st Round,2017-03-07,4.22,40.2,39.0,Wimbledon,2017,156.0
m_2017_W_18,1st Round,2017-03-07,3.06,32.5,24.5,Wimbledon,2017,98.0
m_2017_W_19,1st Round,2017-03-07,4.3,39.1,38.7,Wimbledon,2017,116.0
m_2017_W_20,1st Round,2017-03-07,4.38,42.3,35.0,Wimbledon,2017,105.0
m_2017_W_21,1st Round,2017-03-07,2.43,25.5,17.0,Wimbledon,2017,17.0
m_2017_W_22,1st Round,2017-03-07,4.26,39.7,52.8,Wimbledon,2017,264.0
m_2017_W_23,1st Round,2017-03-07,3.68,35.2,30.7,Wimbledon,2017,92.0
m_2017_W_24,1st Round,2017-03-07,2.98,30.0,30.5,Wimbledon,2017,122.0
m_2017_W_25,1st Round,2017-03-07,3.83,36.5,38.3,Wimbledon,2017,115.0
m_2017_W_26,1st Round,2017-03-07,4.18,35.1,39.8,Wimbledon,2017,159.0
m_2017_W_27,1st Round,2017-03-07,4.41,43.5,40.6,Wimbledon,2017,203.0
m_2017_W_28,1st Round,2017-03-07,3.67,36.2,33.0,Wimbledon,2017,132.0
m_2017_W_29,1st Round,2017-03-07,3.52,34.4,24.7,Wimbledon,2017,74.0
m_2017_W_30,1st Round,2017-03-07,3.74,37.4,38.7,Wimbledon,2017,116.0
m_2017_W_31,1st Round,2017-04-07,3.54,32.3,31.0,Wimbledon,2017,124.0
m_2017_W_32,1st Round,2017-04-07,4.02,37.9,37.0,Wimbledon,2017,185.0
m_2017_W_33,1st Round,2017-04-07,3.59,36.6,30.5,Wimbledon,2017,122.0
m_2017_W_34,1st Round,2017-04-07,4.46,41.8,43.5,Wimbledon,2017,174.0
m_2017_W_35,1st Round,2017-04-07,3.95,38.7,29.0,Wimbledon,2017,87.0
m_2017_W_36,1st Round,2017-04-07,4.2,39.5,42.0,Wimbledon,2017,168.0
m_2017_W_37,1st Round,2017-04-07,4.3,38.3,43.0,Wimbledon,2017,129.0
m_2017_W_38,1st Round,2017-04-07,2.9,30.5,28.0,Wimbledon,2017,84.0
m_2017_W_39,1st Round,2017-04-07,4.58,43.2,45.8,Wimbledon,2017,183.0
m_2017_W_40,1st Round,2017-04-07,4.22,37.0,45.0,Wimbledon,2017,135.0
m_2017_W_41,1st Round,2017-04-07,4.5,40.2,48.0,Wimbledon,2017,144.0
m_2017_W_42,1st Round,2017-04-07,3.98,36.5,41.4,Wimbledon,2017,207.0
m_2017_W_43,1st Round,2017-04-07,3.03,32.8,31.3,Wimbledon,2017,94.0
m_2017_W_44,1st Round,2017-04-07,4.8,37.5,52.8,Wimbledon,2017,211.0
m_2017_W_45,1st Round,2017-04-07,4.47,36.5,44.7,Wimbledon,2017,134.0
m_2017_W_46,1st Round,2017-04-07,3.64,36.4,40.0,Wimbledon,2017,40.0
m_2017_W_47,1st Round,2017-04-07,4.67,40.2,42.0,Wimbledon,2017,126.0
m_2017_W_48,1st Round,2017-04-07,3.55,35.9,36.7,Wimbledon,2017,110.0
m_2017_W_49,1st Round,2017-04-07,3.45,36.8,33.3,Wimbledon,2017,100.0
m_2017_W_50,1st Round,2017-04-07,3.35,35.3,33.5,Wimbledon,2017,134.0
m_2017_W_51,1st Round,2017-04-07,4.0,37.9,40.0,Wimbledon,2017,120.0
m_2017_W_52,1st Round,2017-04-07,3.5,29.3,42.0,Wimbledon,2017,42.0
m_2017_W_53,1st Round,2017-04-07,4.12,38.2,46.7,Wimbledon,2017,140.0
m_2017_W_54,1st Round,2017-04-07,3.55,39.1,35.5,Wimbledon,2017,142.0
m_2017_W_55,1st Round,2017-04-07,4.2,37.5,35.0,Wimbledon,2017,105.0
m_2017_W_56,1st Round,2017-04-07,3.5,33.7,36.8,Wimbledon,2017,147.0
m_2017_W_57,1st Round,2017-04-07,3.97,39.0,38.3,Wimbledon,2017,115.0
m_2017_W_58,1st Round,2017-04-07,3.93,39.8,36.7,Wimbledon,2017,110.0
m_2017_W_59,1st Round,2017-04-07,3.73,37.2,30.6,Wimbledon,2017,153.0
m_2017_W_60,1st Round,2017-04-07,2.94,33.9,30.3,Wimbledon,2017,91.0
m_2017_W_61,1st Round,2017-04-07,4.06,39.2,44.7,Wimbledon,2017,134.0
m_2017_W_62,1st Round,2017-04-07,2.4,28.8,,Wimbledon,2017,12.0
m_2017_W_63,1st Round,2017-05-07,4.83,45.2,55.5,Wimbledon,2017,222.0
m_2017_W_64,2nd Round,2017-05-07,4.15,36.9,34.3,Wimbledon,2017,137.0
m_2017_W_65,2nd Round,2017-05-07,3.68,36.6,43.4,Wimbledon,2017,217.0
m_2017_W_66,2nd Round,2017-05-07,4.22,39.1,38.0,Wimbledon,2017,114.0
m_2017_W_67,2nd Round,2017-05-07,4.76,41.8,48.8,Wimbledon,2017,195.0
m_2017_W_68,2nd Round,2017-05-07,2.92,31.9,27.8,Wimbledon,2017,111.0
m_2017_W_69,2nd Round,2017-05-07,3.53,38.9,31.8,Wimbledon,2017,127.0
m_2017_W_70,2nd Round,2017-05-07,3.86,36.4,34.0,Wimbledon,2017,170.0
m_2017_W_71,2nd Round,2017-05-07,4.2,37.1,47.3,Wimbledon,2017,189.0
m_2017_W_72,2nd Round,2017-05-07,3.88,36.8,44.0,Wimbledon,2017,132.0
m_2017_W_73,2nd Round,2017-05-07,4.11,38.8,38.0,Wimbledon,2017,152.0
m_2017_W_74,2nd Round,2017-05-07,3.9,36.6,39.0,Wimbledon,2017,117.0
m_2017_W_75,2nd Round,2017-05-07,4.13,37.8,41.3,Wimbledon,2017,165.0
m_2017_W_76,2nd Round,2017-05-07,3.33,37.3,33.3,Wimbledon,2017,100.0
m_2017_W_77,2nd Round,2017-05-07,3.84,37.6,32.0,Wimbledon,2017,96.0
m_2017_W_78,2nd Round,2017-05-07,3.59,33.2,34.7,Wimbledon,2017,104.0
m_2017_W_79,2nd Round,2017-05-07,4.37,41.6,43.7,Wimbledon,2017,131.0
m_2017_W_80,2nd Round,2017-06-07,4.0,32.7,,Wimbledon,2017,12.0
m_2017_W_81,2nd Round,2017-06-07,4.25,40.0,34.0,Wimbledon,2017,102.0
m_2017_W_82,2nd Round,2017-06-07,4.05,37.9,46.2,Wimbledon,2017,231.0
m_2017_W_83,2nd Round,2017-06-07,4.38,40.9,36.8,Wimbledon,2017,184.0
m_2017_W_84,2nd Round,2017-06-07,5.41,49.0,57.7,Wimbledon,2017,173.0
m_2017_W_85,2nd Round,2017-06-07,4.13,39.2,44.0,Wimbledon,2017,132.0
m_2017_W_86,2nd Round,2017-06-07,4.04,38.8,31.0,Wimbledon,2017,93.0
m_2017_W_87,2nd Round,2017-06-07,4.33,38.9,42.4,Wimbledon,2017,212.0
m_2017_W_88,2nd Round,2017-06-07,4.28,39.6,42.8,Wimbledon,2017,171.0
m_2017_W_89,2nd Round,2017-06-07,3.9,38.2,39.0,Wimbledon,2017,156.0
m_2017_W_90,2nd Round,2017-06-07,3.72,38.9,40.0,Wimbledon,2017,160.0
m_2017_W_91,2nd Round,2017-06-07,3.98,39.6,42.2,Wimbledon,2017,211.0
m_2017_W_92,2nd Round,2017-06-07,4.38,40.0,46.0,Wimbledon,2017,184.0
m_2017_W_93,2nd Round,2017-06-07,3.32,34.9,31.0,Wimbledon,2017,93.0
m_2017_W_94,2nd Round,2017-06-07,3.1,32.7,30.0,Wimbledon,2017,90.0
m_2017_W_95,2nd Round,2017-06-07,3.73,36.3,32.8,Wimbledon,2017,164.0
m_2017_W_96,3rd Round,2017-07-07,5.0,41.1,50.0,Wimbledon,2017,200.0
m_2017_W_97,3rd Round,2017-07-07,4.32,39.9,49.0,Wimbledon,2017,147.0
m_2017_W_98,3rd Round,2017-07-07,4.09,39.7,43.7,Wimbledon,2017,131.0
m_2017_W_99,3rd Round,2017-07-07,3.52,33.4,34.0,Wimbledon,2017,102.0
m_2017_W_100,3rd Round,2017-07-07,4.62,40.8,44.7,Wimbledon,2017,134.0
m_2017_W_101,3rd Round,2017-07-07,4.3,43.4,39.8,Wimbledon,2017,159.0
m_2017_W_102,3rd Round,2017-07-07,3.53,37.1,40.0,Wimbledon,2017,120.0
m_2017_W_103,3rd Round,2017-08-07,4.29,43.9,30.0,Wimbledon,2017,60.0
m_2017_W_104,3rd Round,2017-08-07,4.1,37.0,41.8,Wimbledon,2017,209.0
m_2017_W_105,3rd Round,2017-08-07,4.15,40.1,47.0,Wimbledon,2017,141.0
m_2017_W_106,3rd Round,2017-08-07,3.71,35.8,35.6,Wimbledon,2017,178.0
m_2017_W_107,3rd Round,2017-08-07,3.75,37.5,35.0,Wimbledon,2017,105.0
m_2017_W_108,3rd Round,2017-08-07,4.52,41.2,43.7,Wimbledon,2017,131.0
m_2017_W_109,3rd Round,2017-08-07,3.29,33.9,30.7,Wimbledon,2017,92.0
m_2017_W_110,3rd Round,2017-08-07,4.1,40.3,41.0,Wimbledon,2017,123.0
m_2017_W_111,3rd Round,2017-08-07,3.41,34.4,36.3,Wimbledon,2017,109.0
m_2017_W_112,4th Round,2017-10-07,4.17,41.4,33.3,Wimbledon,2017,100.0
m_2017_W_113,4th Round,2017-10-07,3.44,35.0,37.2,Wimbledon,2017,186.0
m_2017_W_114,4th Round,2017-10-07,4.41,38.1,47.0,Wimbledon,2017,141.0
m_2017_W_115,4th Round,2017-10-07,3.58,37.8,34.4,Wimbledon,2017,172.0
m_2017_W_116,4th Round,2017-10-07,4.36,44.4,57.6,Wimbledon,2017,288.0
m_2017_W_117,4th Round,2017-10-07,3.98,39.3,40.6,Wimbledon,2017,203.0
m_2017_W_118,4th Round,2017-10-07,3.46,35.1,32.3,Wimbledon,2017,97.0
m_2017_W_119,4th Round,2017-11-07,4.43,40.9,44.3,Wimbledon,2017,133.0
m_2017_W_120,Quarterfinals,2017-12-07,4.02,41.5,41.8,Wimbledon,2017,209.0
m_2017_W_121,Quarterfinals,2017-12-07,3.58,39.0,32.2,Wimbledon,2017,161.0
m_2017_W_122,Quarterfinals,2017-12-07,3.9,37.9,39.0,Wimbledon,2017,117.0
m_2017_W_123,Quarterfinals,2017-12-07,4.5,40.6,63.0,Wimbledon,2017,63.0
m_2017_W_124,Semifinals,2017-07-14,3.83,39.0,44.0,Wimbledon,2017,176.0
m_2017_W_125,Semifinals,2017-07-14,4.06,35.5,46.0,Wimbledon,2017,138.0
m_2017_W_126,The Final,2017-07-16,3.88,37.9,33.7,Wimbledon,2017,101.0
m_2016_W_0,1st Round,2016-06-27,3.63,34.4,37.0,Wimbledon,2016,185.0
m_2016_W_1,1st Round,2016-06-27,3.88,35.2,37.2,Wimbledon,2016,186.0
m_2016_W_2,1st Round,2016-06-27,3.0,33.7,29.0,Wimbledon,2016,87.0
m_2016_W_3,1st Round,2016-06-27,3.63,36.5,36.3,Wimbledon,2016,109.0
m_2016_W_4,1st Round,2016-06-27,3.88,38.6,44.0,Wimbledon,2016,132.0
m_2016_W_5,1st Round,2016-06-27,4.07,38.5,40.7,Wimbledon,2016,122.0
m_2016_W_6,1st Round,2016-06-27,2.95,33.2,28.8,Wimbledon,2016,115.0
m_2016_W_7,1st Round,2016-06-27,4.05,40.0,43.5,Wimbledon,2016,174.0
m_2016_W_8,1st Round,2016-06-27,4.06,37.8,43.0,Wimbledon,2016,215.0
m_2016_W_9,1st Round,2016-06-27,3.14,31.3,40.2,Wimbledon,2016,201.0
m_2016_W_10,1st Round,2016-06-27,5.1,46.3,52.3,Wimbledon,2016,209.0
m_2016_W_11,1st Round,2016-06-27,4.36,38.1,40.7,Wimbledon,2016,122.0
m_2016_W_12,1st Round,2016-06-27,3.36,35.5,24.7,Wimbledon,2016,74.0
m_2016_W_13,1st Round,2016-06-27,3.3,35.8,29.7,Wimbledon,2016,89.0
m_2016_W_14,1st Round,2016-06-27,3.72,37.2,39.7,Wimbledon,2016,119.0
m_2016_W_15,1st Round,2016-06-27,3.64,36.4,30.3,Wimbledon,2016,91.0
m_2016_W_16,1st Round,2016-06-27,4.47,41.2,44.7,Wimbledon,2016,134.0
m_2016_W_17,1st Round,2016-06-27,3.92,37.4,31.3,Wimbledon,2016,94.0
m_2016_W_18,1st Round,2016-06-27,3.24,35.2,31.8,Wimbledon,2016,159.0
m_2016_W_19,1st Round,2016-06-27,3.05,32.6,29.8,Wimbledon,2016,119.0
m_2016_W_20,1st Round,2016-06-27,3.89,34.1,35.0,Wimbledon,2016,140.0
m_2016_W_21,1st Round,2016-06-27,3.77,34.6,37.7,Wimbledon,2016,113.0
m_2016_W_22,1st Round,2016-06-27,4.16,37.8,43.0,Wimbledon,2016,129.0
m_2016_W_23,1st Round,2016-06-27,4.29,32.3,40.0,Wimbledon,2016,120.0
m_2016_W_24,1st Round,2016-06-27,3.33,35.0,30.0,Wimbledon,2016,150.0
m_2016_W_25,1st Round,2016-06-27,4.36,37.5,49.0,Wimbledon,2016,196.0
m_2016_W_26,1st Round,2016-06-27,3.74,36.8,42.3,Wimbledon,2016,127.0
m_2016_W_27,1st Round,2016-06-27,3.07,31.9,30.7,Wimbledon,2016,92.0
m_2016_W_28,1st Round,2016-06-27,3.63,33.8,31.2,Wimbledon,2016,156.0
m_2016_W_29,1st Round,2016-06-27,3.22,34.6,31.6,Wimbledon,2016,158.0
m_2016_W_30,1st Round,2016-06-27,3.79,35.2,41.7,Wimbledon,2016,125.0
m_2016_W_31,1st Round,2016-06-28,2.7,28.3,25.4,Wimbledon,2016,127.0
m_2016_W_32,1st Round,2016-06-28,3.48,34.0,36.5,Wimbledon,2016,146.0
m_2016_W_33,1st Round,2016-06-28,4.28,37.8,41.8,Wimbledon,2016,167.0
m_2016_W_34,1st Round,2016-06-28,4.71,39.6,44.0,Wimbledon,2016,132.0
m_2016_W_35,1st Round,2016-06-28,4.39,37.9,39.5,Wimbledon,2016,158.0
m_2016_W_36,1st Round,2016-06-28,3.82,36.4,36.3,Wimbledon,2016,145.0
m_2016_W_37,1st Round,2016-06-28,3.62,35.0,31.3,Wimbledon,2016,94.0
m_2016_W_38,1st Round,2016-06-28,3.41,33.1,30.7,Wimbledon,2016,92.0
m_2016_W_39,1st Round,2016-06-28,4.16,36.3,46.6,Wimbledon,2016,233.0
m_2016_W_40,1st Round,2016-06-28,3.72,35.7,39.7,Wimbledon,2016,119.0
m_2016_W_41,1st Round,2016-06-28,3.36,35.5,35.6,Wimbledon,2016,178.0
m_2016_W_42,1st Round,2016-06-28,3.84,38.4,36.5,Wimbledon,2016,146.0
m_2016_W_43,1st Round,2016-06-28,3.71,34.7,38.6,Wimbledon,2016,193.0
m_2016_W_44,1st Round,2016-06-28,3.49,32.0,35.8,Wimbledon,2016,143.0
m_2016_W_45,1st Round,2016-06-28,3.22,33.0,34.3,Wimbledon,2016,103.0
m_2016_W_46,1st Round,2016-06-28,3.2,30.4,26.7,Wimbledon,2016,80.0
m_2016_W_47,1st Round,2016-06-28,5.0,38.1,56.7,Wimbledon,2016,170.0
m_2016_W_48,1st Round,2016-06-28,3.64,35.7,30.3,Wimbledon,2016,91.0
m_2016_W_49,1st Round,2016-06-28,3.48,37.9,31.3,Wimbledon,2016,94.0
m_2016_W_50,1st Round,2016-06-28,3.78,38.5,34.0,Wimbledon,2016,102.0
m_2016_W_51,1st Round,2016-06-28,3.59,38.1,51.0,Wimbledon,2016,255.0
m_2016_W_52,1st Round,2016-06-29,4.72,42.3,50.8,Wimbledon,2016,203.0
m_2016_W_53,1st Round,2016-06-29,3.0,31.6,32.0,Wimbledon,2016,96.0
m_2016_W_54,1st Round,2016-06-29,3.51,31.3,33.0,Wimbledon,2016,165.0
m_2016_W_55,1st Round,2016-06-29,4.1,36.2,41.0,Wimbledon,2016,123.0
m_2016_W_56,1st Round,2016-06-29,3.64,36.9,35.5,Wimbledon,2016,142.0
m_2016_W_57,1st Round,2016-06-29,3.56,33.7,32.0,Wimbledon,2016,96.0
m_2016_W_58,1st Round,2016-06-30,3.41,33.5,48.4,Wimbledon,2016,242.0
m_2016_W_59,1st Round,2016-06-30,3.65,35.9,33.6,Wimbledon,2016,168.0
m_2016_W_60,1st Round,2016-06-30,4.12,41.0,45.3,Wimbledon,2016,136.0
m_2016_W_61,1st Round,2016-06-30,3.35,34.6,31.0,Wimbledon,2016,124.0
m_2016_W_62,1st Round,2016-06-30,4.28,37.2,42.8,Wimbledon,2016,171.0
m_2016_W_63,1st Round,2016-06-30,3.92,40.7,35.3,Wimbledon,2016,141.0
m_2016_W_64,2nd Round,2016-06-29,4.0,37.6,41.3,Wimbledon,2016,124.0
m_2016_W_65,2nd Round,2016-06-29,3.36,32.3,28.0,Wimbledon,2016,84.0
m_2016_W_66,2nd Round,2016-06-30,3.52,36.3,31.7,Wimbledon,2016,95.0
m_2016_W_67,2nd Round,2016-06-30,4.03,36.9,39.0,Wimbledon,2016,117.0
m_2016_W_68,2nd Round,2016-06-30,3.37,31.6,34.5,Wimbledon,2016,138.0
m_2016_W_69,2nd Round,2016-06-30,3.5,35.7,35.0,Wimbledon,2016,140.0
m_2016_W_70,2nd Round,2016-06-30,3.58,33.6,34.0,Wimbledon,2016,136.0
m_2016_W_71,2nd Round,2016-06-30,3.7,33.5,37.0,Wimbledon,2016,111.0
m_2016_W_72,2nd Round,2016-06-30,3.36,36.8,28.0,Wimbledon,2016,84.0
m_2016_W_73,2nd Round,2016-06-30,4.5,41.1,39.0,Wimbledon,2016,117.0
m_2016_W_74,2nd Round,2016-06-30,4.25,40.0,42.5,Wimbledon,2016,170.0
m_2016_W_75,2nd Round,2016-06-30,4.36,36.1,40.7,Wimbledon,2016,122.0
m_2016_W_76,2nd Round,2016-06-30,3.55,37.9,34.3,Wimbledon,2016,103.0
m_2016_W_77,2nd Round,2016-06-30,3.9,39.0,39.0,Wimbledon,2016,117.0
m_2016_W_78,2nd Round,2016-06-30,4.08,38.6,38.8,Wimbledon,2016,155.0
m_2016_W_79,2nd Round,2016-06-30,4.44,45.7,45.5,Wimbledon,2016,182.0
m_2016_W_80,2nd Round,2016-06-30,4.05,36.7,42.5,Wimbledon,2016,170.0
m_2016_W_81,2nd Round,2016-06-30,3.95,37.8,34.8,Wimbledon,2016,174.0
m_2016_W_82,2nd Round,2016-06-30,,,,Wimbledon,2016,
m_2016_W_83,2nd Round,2016-06-30,3.85,34.1,37.5,Wimbledon,2016,150.0
m_2016_W_84,2nd Round,2016-06-30,3.05,31.5,29.8,Wimbledon,2016,119.0
m_2016_W_85,2nd Round,2016-06-30,4.42,39.5,42.0,Wimbledon,2016,168.0
m_2016_W_86,2nd Round,2016-06-30,4.17,41.1,33.3,Wimbledon,2016,100.0
m_2016_W_87,2nd Round,2016-06-30,4.58,39.8,55.0,Wimbledon,2016,165.0
m_2016_W_88,2nd Round,2016-01-07,2.66,26.0,25.0,Wimbledon,2016,125.0
m_2016_W_89,2nd Round,2016-01-07,4.18,40.9,40.8,Wimbledon,2016,163.0
m_2016_W_90,2nd Round,2016-01-07,3.32,33.9,27.7,Wimbledon,2016,83.0
m_2016_W_91,2nd Round,2016-01-07,3.78,33.4,45.3,Wimbledon,2016,136.0
m_2016_W_92,2nd Round,2016-01-07,3.11,32.0,29.0,Wimbledon,2016,87.0
m_2016_W_93,2nd Round,2016-01-07,3.9,35.5,37.4,Wimbledon,2016,187.0
m_2016_W_94,2nd Round,2016-01-07,3.15,32.4,27.3,Wimbledon,2016,82.0
m_2016_W_95,2nd Round,2016-02-07,4.6,43.2,39.6,Wimbledon,2016,198.0
m_2016_W_96,3rd Round,2016-01-07,3.31,32.0,28.7,Wimbledon,2016,86.0
m_2016_W_97,3rd Round,2016-02-07,4.12,35.8,43.3,Wimbledon,2016,173.0
m_2016_W_98,3rd Round,2016-02-07,3.55,35.5,39.0,Wimbledon,2016,117.0
m_2016_W_99,3rd Round,2016-02-07,3.89,36.7,36.3,Wimbledon,2016,109.0
m_2016_W_100,3rd Round,2016-02-07,4.4,34.5,44.0,Wimbledon,2016,176.0
m_2016_W_101,3rd Round,2016-02-07,3.43,34.0,34.3,Wimbledon,2016,137.0
m_2016_W_102,3rd Round,2016-02-07,4.48,42.4,43.3,Wimbledon,2016,130.0
m_2016_W_103,3rd Round,2016-02-07,3.82,34.0,35.7,Wimbledon,2016,107.0
m_2016_W_104,3rd Round,2016-02-07,3.88,35.5,33.0,Wimbledon,2016,132.0
m_2016_W_105,3rd Round,2016-02-07,3.97,37.7,45.0,Wimbledon,2016,135.0
m_2016_W_106,3rd Round,2016-03-07,3.43,37.3,52.8,Wimbledon,2016,264.0
m_2016_W_107,3rd Round,2016-03-07,3.88,37.0,41.8,Wimbledon,2016,167.0
m_2016_W_108,3rd Round,2016-03-07,4.22,38.8,39.0,Wimbledon,2016,156.0
m_2016_W_109,3rd Round,2016-03-07,4.03,36.6,40.3,Wimbledon,2016,161.0
m_2016_W_110,3rd Round,2016-03-07,4.42,40.9,39.8,Wimbledon,2016,159.0
m_2016_W_111,3rd Round,2016-03-07,3.32,38.5,31.0,Wimbledon,2016,93.0
m_2016_W_112,4th Round,2016-04-07,3.31,31.3,32.0,Wimbledon,2016,96.0
m_2016_W_113,4th Round,2016-04-07,3.31,33.9,43.0,Wimbledon,2016,43.0
m_2016_W_114,4th Round,2016-04-07,3.72,37.4,39.7,Wimbledon,2016,119.0
m_2016_W_115,4th Round,2016-04-07,3.71,39.3,36.4,Wimbledon,2016,182.0
m_2016_W_116,4th Round,2016-04-07,3.07,31.1,35.0,Wimbledon,2016,175.0
m_2016_W_117,4th Round,2016-04-07,3.52,37.5,34.0,Wimbledon,2016,102.0
m_2016_W_118,4th Round,2016-04-07,3.83,37.3,,Wimbledon,2016,23.0
m_2016_W_119,4th Round,2016-05-07,4.52,42.9,47.0,Wimbledon,2016,235.0
m_2016_W_120,Quarterfinals,2016-06-07,3.79,35.6,39.4,Wimbledon,2016,197.0
m_2016_W_121,Quarterfinals,2016-06-07,3.43,36.5,37.8,Wimbledon,2016,151.0
m_2016_W_122,Quarterfinals,2016-06-07,3.93,35.3,38.0,Wimbledon,2016,114.0
m_2016_W_123,Quarterfinals,2016-06-07,5.18,43.8,46.6,Wimbledon,2016,233.0
m_2016_W_124,Semifinals,2016-08-07,3.92,37.4,40.8,Wimbledon,2016,204.0
m_2016_W_125,Semifinals,2016-08-07,4.33,43.6,39.0,Wimbledon,2016,117.0
m_2016_W_126,The Final,2016-10-07,4.94,46.5,56.0,Wimbledon,2016,168.0
m_2015_W_0,1st Round,2015-06-29,0.0,0.0,0.0,Wimbledon,2015,0.0
m_2015_W_1,1st Round,2015-06-29,0.0,0.0,0.0,Wimbledon,2015,0.0
m_2015_W_2,1st Round,2015-06-29,0.0,0.0,0.0,Wimbledon,2015,0.0
m_2015_W_3,1st Round,2015-06-29,0.0,0.0,0.0,Wimbledon,2015,0.0
m_2015_W_4,1st Round,2015-06-29,0.0,0.0,0.0,Wimbledon,2015,0.0
m_2015_W_5,1st Round,2015-06-29,0.0,0.0,0.0,Wimbledon,2015,0.0
m_2015_W_6,1st Round,2015-06-29,0.0,0.0,0.0,Wimbledon,2015,0.0
m_2015_W_7,1st Round,2015-06-29,0.0,0.0,0.0,Wimbledon,2015,0.0
m_2015_W_8,1st Round,2015-06-29,0.0,0.0,0.0,Wimbledon,2015,0.0
m_2015_W_9,1st Round,2015-06-29,0.0,0.0,0.0,Wimbledon,2015,0.0
m_2015_W_10,1st Round,2015-06-29,0.0,0.0,0.0,Wimbledon,2015,0.0
m_2015_W_11,1st Round,2015-06-29,0.0,0.0,0.0,Wimbledon,2015,0.0
